1674922,"যুবলীগ নেতা পলাশ শরীফের বিরুদ্ধে এটিই একমাত্র অভিযোগ নয়। এর আগে ডিশ ব্যবসা নিয়ে বিরোধের জের ধরে তিনি ব্যবসায়িক অংশীদারের চার কিলোমিটার দীর্ঘ কেব্‌ল কেটে নিয়েছেন বলে অভিযোগ আছে। ক্ষমতার রাজনীতিতে তিনি কেবল যুবলীগ নেতাই নন, গত উপজেলা নির্বাচনে ভাইস চেয়ারম্যান পদে প্রতিদ্বন্দ্বিতাও করেছিলেন। তাঁর বড় ভাই গোপীনাথপুর ইউনিয়ন পরিষদের চেয়ারম্যানও।",Paragraph,মতামত,,"https,www.prothomalo.com,/opinion/article/1674922/%E0%A6%9A%E0%A7%81%E0%A6%B0%E0%A6%BF%E2%80%93%E0%A6%95%E0%A6%BE%E0%A6%A3%E0%A7%8D%E0%A6%A1%E0%A7%87-%E0%A6%AF%E0%A7%81%E0%A6%AC%E0%A6%B2%E0%A7%80%E0%A6%97-%E0%A6%A8%E0%A7%87%E0%A6%A4%E0%A6%BE,,,",https://www.prothomalo.com/,newspaper,2020-08-17T11:02:00+06:00,2020-08-19 00:21:15
1673531,"কিছু কিছু বিষয়ে আমি খুবই ভিতু। যেমন কুকুর–বিড়াল ভয় পাই। মনে হয় এক্ষুনি কামড় দেবে। আমার এক বন্ধু—সে ১২টা বিড়াল পোষে। দুটি বিড়াল এতই বেয়াদব যে ওর বাসায় আমি গেলেই হলো, আমার পায়ের কাছে এসে ঘষাঘষি শুরু। তাই ওর বাসায় গেলে আমাকে পা তুলে চেয়ারে বসে থাকতে হয়। বন্ধু যতই আমাকে আশ্বস্ত করে পোষা বিড়াল কিছু করবে না, আমি ততই ভয় পাই।",Paragraph,বাংলাদেশ,,"https,www.prothomalo.com,/bangladesh/article/1673531/%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%95%E0%A7%87-%E0%A6%86%E0%A6%B0%E0%A6%93-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%AC%E0%A6%BF%E0%A6%95-%E0%A6%B9%E0%A6%A4%E0%A7%87-%E0%A6%B9%E0%A6%AC%E0%A7%87,,,",https://www.prothomalo.com/,newspaper,2020-08-09T13:05:00+06:00,2020-08-19 00:20:33
1674284,"অভিযোগে বলা হয়, করোনা জালিয়াতিতে প্রধান ভূমিকা পালন করেছেন জেকেজির সাবরিনা ও তাঁর স্বামী জেকেজির প্রধান নির্বাহী কর্মকর্তা আরিফুল হক চৌধুরী। এ দুজন ছাড়াও মামলার অন্য ছয় অভিযোগপত্রভুক্ত আসামি হলেন জেকেজির সমন্বয়ক সাঈদ চৌধুরী, জেকেজির সাবেক কর্মকর্তা হুমায়ুন কবির, তাঁর স্ত্রী তানজিনা পাটোয়ারী, বিপ্লব দাস, শফিকুল ইসলাম ও জেবুন্নেসা। মামলা থেকে মামুনুর রশীদ নামের আসামিকে অব্যাহতি দেওয়া হয়েছে। মামলা করার ৪২ দিনের মাথায় অভিযোগপত্র দেওয়া হয়।",Paragraph,বাংলাদেশ,,"https,www.prothomalo.com,/bangladesh/article/1674284/%E0%A6%B8%E0%A6%BE%E0%A6%AC%E0%A6%B0%E0%A6%BF%E0%A6%A8%E0%A6%BE-%E0%A6%86%E0%A6%B0%E0%A6%BF%E0%A6%AB%E0%A7%81%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A7%87-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%AF%E0%A7%8B%E0%A6%97-%E0%A6%97%E0%A6%A0%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A7%81%E0%A6%A8%E0%A6%BE%E0%A6%A8%E0%A6%BF-%E0%A7%A8%E0%A7%A6,,,",https://www.prothomalo.com/,newspaper,2020-08-13T15:14:00+06:00,2020-08-19 00:21:15
637694,১৯৭২ সালের ১৮ আগস্ট ব্রিটিশ প্রধানমন্ত্রী এডওয়ার্ড হিথ  ও বাংলাদেশের প্রধানমন্ত্রী বঙ্গবন্ধু শেখ মুজিবুর রহমানের মধ্যে বৈঠক অনুষ্ঠিত হয়েছে। চিকিৎসার জন্য লন্ডনে যাওয়ার পরে ১৯৭২ সালের এই দিনে তাদের প্রথম সাক্ষাৎ হয়। বঙ্গবন্ধু চিকিৎসা শেষে সে সময় লন্ডনের একটি হোটেলে অবস্থান করছিলেন।,Paragraph,national,,"https,www.banglatribune.com,/national/news/637694/%E0%A6%B9%E0%A6%BF%E0%A6%A5-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81-%E0%A6%AC%E0%A7%88%E0%A6%A0%E0%A6%95-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A7%80%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%86%E0%A6%97%E0%A7%87-%E0%A6%AD%E0%A7%81%E0%A6%9F%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0-%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87,,,",https://www.banglatribune.com/,newspaper,2020-08-18T08:00:00+06:00,2020-08-19 00:20:17
637862,"মেডিক্যালের দায়িত্বরত গণপূর্ত বিভাগের উপ-সহকারী প্রকৌশলী সেলিম তালুকদার বলেন, হাসপাতাল প্রাঙ্গণে নার্সিং হোস্টেল ও ডাক্তার কোয়ার্টারে ১৯৬৮ সালে স্থাপিত দুটি টিউবওয়েল থেকে পাইপলাইনের মাধ্যমে পানি এনে হাসপাতালের ওভারহেড টাংকিতে রিজার্ভ করা হয়। পরে সেই পানি পাইপলাইনের মাধ্যমে বিভিন্ন ওয়ার্ডে সরবরাহ করা হয়। টিউবওয়েল দুটি পুরনো হওয়ায় লবণযুক্ত ঘোলাটে পানি আসছে।  ",Paragraph,country,,"https,www.banglatribune.com,/country/news/637862/%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BE%E0%A6%B2%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%B9%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%B0,,,",https://www.banglatribune.com/,newspaper,2020-08-18T22:37:00+06:00,2020-08-19 00:20:18
637529,"বিপদ-আপদ যেমন আমার সর্বক্ষণের সঙ্গী তেমনি বিধাতার আশীর্বাদ সব সময় আমার অনুকূলে রয়েছে। ১৯৭২ সালের আগস্টে জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমান যখন লন্ডনে চিকিৎসাধীন তখন বিদেশি সাংবাদিকদের সঙ্গে এক সাক্ষাৎকারে এ কথা বলেন। বঙ্গবন্ধু শেখ মুজিবুর রহমান হাসপাতাল থেকে ফিরে সে সময় হোটেলে অবস্থান করছিলেন। বিদেশি সাংবাদিকদের সঙ্গে ঘরোয়াভাবে আলোচনাকালে তিনি তার আশপাশে ঘটে যাওয়া বিপদ-আপদ নিয়ে একথা বলেন। এ সময় সাংবাদিকরা বঙ্গবন্ধুকে স্মরণ করিয়ে দিয়ে বলেন, আপনি এখনও সম্পূর্ণ সুস্থ হয়ে ওঠেননি; অথচ আপনি আপনার দৈনন্দিন কাজকর্ম চালিয়ে যাচ্ছেন, এতে আপনার স্বাস্থ্য ভেঙে পড়বে। প্রত্যুত্তরে তৎকালীন প্রধানমন্ত্রী শেখ মুজিবুর রহমান বলেন, বাংলাদেশ তার নিকট প্রাণাধিক প্রিয়। এমনকি জীবনের বিনিময়ে হলেও তিনি তার দেশবাসীর জন্য যেকোনও কাজ করতে সব সময় প্রস্তুত। তিনি আরও বলেন, আমি আমার জনগণের স্বার্থ ও অধিকার প্রতিষ্ঠার প্রশ্নে অতীতেও কখনও কারও কাছে আত্মসমর্পণ করিনি। এনার বরাত দিয়ে ইত্তেফাক এই সংবাদ প্রকাশ করে।",Paragraph,national,,"https,www.banglatribune.com,/national/news/637529/%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A6%A6-%E0%A6%86%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%A7%E0%A6%BE%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%86%E0%A6%B6%E0%A7%80%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A6-%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%80,,,",https://www.banglatribune.com/,newspaper,2020-08-17T08:00:00+06:00,2020-08-19 00:20:58
360561,ইউরোপিয়ান ইউনিয়ন নিয়োগ দেবে সেক্রেটারি পদে। ,Paragraph,jobs,,"https,www.banglatribune.com,/jobs/news/360561/%E0%A6%AB%E0%A6%BE%E0%A6%93-%E0%A6%87%E0%A6%87%E0%A6%89-%E0%A6%87%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A6%B8%E0%A7%87%E0%A6%AB%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%8B%E0%A6%97,,,",https://www.banglatribune.com/,newspaper,2018-09-04T17:07:00+06:00,2020-08-19 00:21:14
article1790756.bdnews,"বঙ্গবন্ধু দুঃখভারাক্রান্ত মন নিয়ে বলেছিলেন, “লিখতে তো পারি না; আর এমন কী করেছি যা লেখা যায়! আমার জীবনের ঘটনাগুলি জেনে জনসাধারণের কি কোনো কাজে লাগবে? কিছুই তো করতে পারলাম না। শুধু এইটুকু বলতে পারি, নীতি ও আদর্শের জন্য সামান্য একটু ত্যাগ স্বীকার করেছি।”",Paragraph,kidz,,"https,bangla.bdnews24.com,/kidz/article1790756.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 14 Aug 2020 05:20 PM BdST,2020-08-19 00:20:14
article1791882.bdnews,সে সময় ঘটনাস্থলে স্থানীয় এক তৃণমূল নেতা উপস্থিত ছিলেন বলেও জানায় ডয়চে ভেলে।,Paragraph,neighbour,,"https,bangla.bdnews24.com,/neighbour/article1791882.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 17 Aug 2020 10:39 PM BdST,2020-08-19 00:20:16
article1791772.bdnews,"লেনদেনের
এই পরিমাণ প্রায় ৩৪ মাসের মধ্যে
বেশি। এর আগে এর
চেয়ে বেশি লেনদেন ছিল ১৯ সেপ্টেম্বের ২০১৭।
সেদিন ১ হাজার ৫০৮
কোটি ৭৪ লাখ টাকার
শেয়ার হাতবদল হয়েছিল।",Paragraph,stocks,,"https,bangla.bdnews24.com,/stocks/article1791772.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 17 Aug 2020 06:25 PM BdST,2020-08-19 00:20:50
article1792100.bdnews,গত তিন/চার দিন ধরে তার দেহে ব্যথা ও ক্লান্তিজনিত সমস্যা ছিল বলে জানা গেছে। করোনা পরবর্তী চিকিৎসার জন্য তাকে ফের হাসপাতালে ভর্তি করা হয়েছে।,Paragraph,neighbour,,"https,bangla.bdnews24.com,/neighbour/article1792100.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 18 Aug 2020 04:39 PM BdST,2020-08-19 00:20:51
article1791675.bdnews,"ওই একই ড্যাশবোর্ডের তথ্য অনুযায়ী, দেশটিতে শনাক্ত মোট রোগীর সংখ্যা দাঁড়িয়েছে ২৬ লাখ ৪৭ হাজার ৬৬৩ জনে।",Paragraph,neighbour,,"https,bangla.bdnews24.com,/neighbour/article1791675.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 17 Aug 2020 01:27 PM BdST,2020-08-19 00:20:54
article1791481.bdnews,"এই টাকা পাওয়ার জন্য এসিআই মটরস
বিনিয়োগকারী বিদেশি কোম্পানিকে ২৩ লাখ ৩৩ হাজার ৩৩৪টি প্রেফারেন্স শেয়ার দেবে।",Paragraph,stocks,,"https,bangla.bdnews24.com,/stocks/article1791481.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 16 Aug 2020 08:28 PM BdST,2020-08-19 00:21:12
article1792111.bdnews,"মঙ্গলবার ঢাকা স্টক এক্সচেঞ্জের (ডিএসই) প্রধান সূচক ডিএসইএক্স
আগের দিনের চেয়ে ৬৪ দশমিক ৯৪ পয়েন্ট বা ১ দশমিক ৩৬ শতাংশ কমে ৪ হাজার ৭২০ দশমিক ১০
পয়েন্টে অবস্থান করছে।",Paragraph,stocks,,"https,bangla.bdnews24.com,/stocks/article1792111.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 18 Aug 2020 05:02 PM BdST,2020-08-19 00:21:12
article1748391.bdnews,"ঢাকাসহ
দেশের ৩৫টি বিভিন্ন জায়গায় করোনাভাইরাস পরীক্ষা করার সুযোগ রয়েছে। এসব জায়গায় যোগাযোগ
করে অন্যান্য তথ্যও জানা যাবে।",Paragraph,bangladesh,,"https,bangla.bdnews24.com,/bangladesh/article1748391.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 18 Apr 2020 10:40 AM BdST,2020-08-19 00:19:29
article1792121.bdnews,"ত্বকে অতিরিক্ত সিবাম বা ত্বকের তেল নিঃসরণ
ব্রণের সৃষ্টি করে। ",Paragraph,lifestyle,,"https,bangla.bdnews24.com,/lifestyle/article1792121.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 18 Aug 2020 05:53 PM BdST,2020-08-19 00:19:31
article1791996.bdnews,"ওসি বলেন, “মাইক্রোবাসটি ময়মনসিংহের ভালুকা থেকে শেরপুর জেলার নালিতাবাড়ি উপজেলায় যাচ্ছিল। পথে নিয়ন্ত্রণ হারিয়ে পুকুরে পড়ে গেলে ঘটনাস্থলেই শিশুসহ আটজন নিহত হয়।",Paragraph,samagrabangladesh,,"https,bangla.bdnews24.com,/samagrabangladesh/article1791996.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 18 Aug 2020 10:10 AM BdST,2020-08-19 00:20:16
article1792196.bdnews,আলেক্সান্ডারের বিরুদ্ধে গোপন জাতীয় প্রতিরক্ষ‍া তথ্য চীনের গোয়েন্দা কর্মকর্তাদের কাছে পাচার করার অভিযোগ আনা হয়েছে। মঙ্গলবার তাকে আদালতে তোলা হবে। দোষীসাব্যস্ত হলে তার যাবজ্জীবন কারাদণ্ডের সাজা হতে পারে বলে জানায় বিবিসি।,Paragraph,world,,"https,bangla.bdnews24.com,/world/article1792196.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 18 Aug 2020 08:17 PM BdST,2020-08-19 00:20:17
article1792036.bdnews,"এরা হলেন- এপিবিএনের এএসআই শাহজাহান, কনস্টেবল রাজীব ও আব্দুল্লাহ।",Paragraph,samagrabangladesh,,"https,bangla.bdnews24.com,/samagrabangladesh/article1792036.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 18 Aug 2020 01:28 PM BdST,2020-08-19 00:20:18
article1792170.bdnews,জব্বারের শ্যালক যুক্তরাষ্ট্র প্রবাসী শফিকুল আলম বাংলাদেশ সময় মঙ্গলবার সকালে এক ফেইসবুক পোস্টে তার বোনের স্বামীর মৃত্যুর ওই খবর দেন।,Paragraph,samagrabangladesh,,"https,bangla.bdnews24.com,/samagrabangladesh/article1792170.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 18 Aug 2020 07:13 PM BdST,2020-08-19 00:20:34
article1792092.bdnews,"দিল্লি পুলিশের কাছে অভিযোগে আঁখি দাস বলেছেন, গত সপ্তাহে ওয়াল স্ট্রিট জার্নালের একটি প্রতিবেদন প্রকাশের পরপরই অনলাইনে তাকে লক্ষ্য করে হয়রানি শুরু হয়।",Paragraph,tech,,"https,bangla.bdnews24.com,/tech/article1792092.bdnews,,,",https://bangla.bdnews24.com/,newspaper, 18 Aug 2020 03:50 PM BdST,2020-08-19 00:20:52
1675249,রিয়াল মাদ্রিদ ছেড়ে ২০১৩ সালে নাপোলিতে যোগ দিয়েছিলেন হিগুয়েইন। ইতালিয়ান ক্লাবটির সমর্থকেরা আরেক আর্জেন্টাইনকে পেয়ে খুশিই হয়েছিলেন। ডিয়েগো ম্যারাডোনার স্মৃতি লালন করে রাখা নাপোলিভক্তরা বুকে টেনে নিয়েছিলেন হিগুয়েইনকে। লিগ জিততে না পারলেও কোপা ইতালিয়া ও সুপারকোপা ইতালিয়া জিতিয়েছিলেন হিগুয়েইন। ছিল গোলের ধারাবাহিকতাও। সিরি ‘আ’তে এক মৌসুমে সর্বোচ্চ গোলের রেকর্ড (৩৬) নাপোলির জার্সিতেই করেছিলেন হিগুয়েইন। কিন্তু আর বড় সাফল্য পেতে উদগ্র হিগুয়েইন ২০১৬ সালে নাপোলি ছেড়ে যোগ দেন জুভেন্টাসে। এরপর থেকেই হিগুয়েইনের মুণ্ডুপাত চলছে ম্যারাডোনা যেখানে ‘দেবতাতুল্য’—সেই শহর নাপোলিতে।,Paragraph,খেলা,,"https,www.prothomalo.com,/sports/article/1675249/%E2%80%98%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A6%98%E0%A6%BE%E0%A6%A4%E0%A6%95-%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A7%87-%E0%A6%B0%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A6%A6%E0%A7%8B%E0%A6%A6%E0%A7%87%E0%A6%B0%E0%A6%93-%E0%A6%8F%E0%A6%95%E0%A6%87-%E0%A6%95%E0%A6%A5%E0%A6%BE-%E0%A6%AC%E0%A6%B2%E0%A7%87%E0%A6%9B%E0%A7%87%E2%80%99,,,",https://www.prothomalo.com/,newspaper,2020-08-18T23:31:00+06:00,2020-08-19 00:18:40
1674066,বাংলাদেশ রেস্তোরাঁ মালিক সমিতির সভাপতি রুহুল আমিন গতকাল ,Paragraph,অর্থনীতি,,"https,www.prothomalo.com,/economy/article/1674066/%E0%A6%9C%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%B0-%E0%A6%8F%E0%A6%A4-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A7%83%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%BF-%E0%A6%B9%E0%A6%B2%E0%A7%8B-%E0%A6%95%E0%A7%80%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A7%87,,,",https://www.prothomalo.com/,newspaper,2020-08-12T13:14:00+06:00,2020-08-19 00:20:18
1664924,"ছেলেবেলা থেকেই ইচ্ছা ছিল নিজ বাড়িতে বাগান করবেন। ঢাকায় ভাড়া বাড়ি কিংবা ফ্ল্যাটে মনমতো বাগান করা হয়ে উঠছিল না। পরে একসময় নিজের বাড়ি হলে এই গায়ক বাসার ছাদসহ এক কাঠার মতো জায়গায় ফল ও সবজির বাগান করেছেন। করোনায় চারপাশের মানুষের যখন গৃহবন্দী অবস্থায় সময় কাটছে, তখন এই গায়ক নিয়মিত রেওয়াজের পাশাপাশি বড় একটা সময় কাটিয়ে দিচ্ছেন চাষবাসে।",Paragraph,বিনোদন,,"https,www.prothomalo.com,/entertainment/article/1664924/%E0%A6%A8%E0%A6%BF%E0%A6%9C-%E0%A6%86%E0%A6%99%E0%A6%BF%E0%A6%A8%E0%A6%BE%E0%A7%9F-%E0%A6%9A%E0%A6%BE%E0%A6%B7%E0%A6%AC%E0%A6%BE%E0%A6%B8,,,",https://www.prothomalo.com/,newspaper,2020-06-25T10:32:00+06:00,2020-08-19 00:20:51
637842,’সহ বেশক’টি গানচিত্র প্রকাশ করে আলোচনায় আসেন সাব্বির নাসির।,Paragraph,entertainment,,"https,www.banglatribune.com,/entertainment/news/637842/%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A7%8D%E0%A6%B2%E0%A7%8B%E0%A6%AC%E0%A6%BE%E0%A6%B2-%E0%A6%85%E0%A6%A1%E0%A6%BF%E0%A7%9F%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%B8%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%97%E0%A6%BE%E0%A6%A8-%E0%A6%95%E0%A6%B0%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%B8%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%B0,,,",https://www.banglatribune.com/,newspaper,2020-08-18T21:05:00+06:00,2020-08-19 00:19:41
637874,"স্থানীয়রা ও পরিবারের লোকজন জানায়, দুপুরের দিকে মামুন পাশের একটি পুকুরে গোসল করতে যায়। পথে কেউ একজন তার মোবাইলফোনে কল করে। এ সময় ফোনে তাকে গালাগালি দিতে শোনা যায়। কিছুক্ষণ পর খবর আসে মামুন পুকুর পাড়ের একটি গাছে গলায় রশি দিয়ে আত্মহত্যা করেছে। বেনাপোল পোর্ট থানার পুলিশ খবর পেয়ে রাত ৮টার সময় লাশ ময়নাতদন্তের জন্য যশোর ২৫০ শয্যা হাসপাতালে পাঠায়।",Paragraph,country,,"https,www.banglatribune.com,/country/news/637874/%E0%A6%AC%E0%A7%87%E0%A6%A8%E0%A6%BE%E0%A6%AA%E0%A7%8B%E0%A6%B2%E0%A7%87-%E0%A6%AF%E0%A7%81%E0%A6%AC%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%9D%E0%A7%81%E0%A6%B2%E0%A6%A8%E0%A7%8D%E0%A6%A4-%E0%A6%B2%E0%A6%BE%E0%A6%B6-%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%B0,,,",https://www.banglatribune.com/,newspaper,2020-08-18T23:23:00+06:00,2020-08-19 00:19:47
637878,এসময় তিনি বিএমডিএফ’র চলমান কাজ দ্রুতগতিতে শেষ করার জোর তাগাদা দেন। এছাড়া খালিশপুর লাল হাসপাতাল সড়কের দখলদার উচ্ছেদ করে ড্রেন ও সড়কের কাজ দ্রুত শেষ করারও নির্দেশনা দেন মেয়র।,Paragraph,country,,"https,www.banglatribune.com,/country/news/637878/%E0%A6%95%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%87-%E0%A6%95%E0%A7%8B%E0%A6%A8%E0%A6%93-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%B9%E0%A7%80%E0%A6%A8-%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%B2-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A7%9F,,,",https://www.banglatribune.com/,newspaper,2020-08-18T23:47:00+06:00,2020-08-19 00:20:17
637716,"বলা হয়ে থাকে, মূলত দেশের উত্তর-পূর্বাঞ্চলে বাংলাদেশের প্রধান গ্যাস উৎপাদনকারী এলাকা অবস্থিত। ভারতের মণিপুর ও মিজোরাম রাজ্য থেকে বয়ে আসা বরাক নদীর দক্ষিণ তীরের উপনদী হচ্ছে সুরমা। এই সুরমা নদী সিলেট শহরের ওপর দিয়ে প্রবাহিত হয়ে বানিয়াচং উপজেলার পশ্চিমে কুশিয়ারা নদীর সঙ্গে মিলিত হয়েছে এবং যার সম্মিলিত উত্তাল স্রোতধারাই হলো মেঘনা নদী। ভুবন ও বোকাবিল স্তরসমষ্টি নিয়ে গঠিত মায়োসিন সুরমা সিরিজের নাম এই নদী থেকে উদ্ভূত, সুরমা অববাহিকায় যার বিকাশ খুবই সমৃদ্ধ।",Paragraph,business,,"https,www.banglatribune.com,/business/news/637716/%E0%A6%A4%E0%A7%87%E0%A6%B2-%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8-%E0%A6%85%E0%A6%A8%E0%A7%81%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%A8-%E0%A6%97%E0%A7%81%E0%A6%B0%E0%A7%81%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%95%E0%A7%87%E0%A6%AC%E0%A6%B2-%E0%A6%B8%E0%A7%81%E0%A6%B0%E0%A6%AE%E0%A6%BE%E0%A7%9F-%E0%A6%85%E0%A6%AC%E0%A6%B9%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%A4,,,",https://www.banglatribune.com/,newspaper,2020-08-18T15:00:00+06:00,2020-08-19 00:20:50
637832,করোনা পরিস্থিতিতে সরকারের মানবিক সহায়তার তালিকায় সারাদেশের ৫২ হাজার ৯৩৯টি দুঃস্থ পরিবারকে অন্তর্ভুক্ত করার আবেদন জানিয়েছে বাংলাদেশ হিন্দু বৌদ্ধ খ্রিস্টান ঐক্য পরিষদ। মঙ্গলবার (১৮ আগস্ট) সংবাদ মাধ্যমে পাঠানো এক সংবাদ বিজ্ঞপ্তিতে এ আবেদন জানান সংগঠনটির সাধারণ সম্পাদক রাণা দাশগুপ্ত।,Paragraph,national,,"https,www.banglatribune.com,/national/news/637832/%E0%A7%AB%E0%A7%A9-%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A6%95%E0%A7%87-%E0%A6%B8%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A6%BF-%E0%A6%B8%E0%A6%B9%E0%A6%BE%E0%A7%9F%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%A4%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%AD%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4-%E0%A6%95%E0%A6%B0%E0%A6%BE%E0%A6%B0,,,",https://www.banglatribune.com/,newspaper,2020-08-18T20:31:00+06:00,2020-08-19 00:20:52
637837,"জানা যায়, ঘুড়ি খেলার সময় কাটাকাটি করতে গিয়ে সুতা ছিঁড়ে তারের সঙ্গে পেঁচিয়ে যায়। এই সুতা তো তখন শুকনা থাকে। যখন বৃষ্টি নামে তখন সুতা ভিজে গিয়ে স্পার্ক করে লাইন ট্রিপ করে যায়।",Paragraph,national,,"https,www.banglatribune.com,/national/news/637837/%E0%A6%98%E0%A7%81%E0%A7%9C%E0%A6%BF-%E0%A6%93%E0%A7%9C%E0%A6%BE%E0%A6%A8%E0%A7%8B%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A7%9F%E0%A7%87-%E0%A6%B8%E0%A6%A4%E0%A6%B0%E0%A7%8D%E0%A6%95-%E0%A6%95%E0%A6%B0%E0%A6%B2%E0%A7%8B-%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A7%81%E0%A7%8E-%E0%A6%AC%E0%A6%BF%E0%A6%AD%E0%A6%BE%E0%A6%97,,,",https://www.banglatribune.com/,newspaper,2020-08-18T20:41:00+06:00,2020-08-19 00:21:33
